"id";"NIT";"pyme";"ind-sep";"nombre";"CIIU";"constitucion";"estado";"direccionjud";"deptojud";"ciudadjud";"direccion";"depto";"ciudad";"pais";"telefono";"celular";"email";"matricula";"dommatriz";"paismatriz";"revisor";"conceptorev"
17969;"900478405";1;1;"MONTAJES INDUSTRIALES DE COLOMBIA HC SAS";"2511";"08/11/2011";"ACTIVA";"KM 11 VIA MONTERREY";"CASANARE";"VILLANUEVA-CASANARE";"KM 11 VIA MONTERREY";"CASANARE";"VILLANUEVA-CASANARE";"Colombia";"6241576";"3208131240";"moincolgc@gmail.com";"89000";"";"";"Si";"03. LIMPIO"
17970;"900537004";1;1;"RADIO TEC SAS";"8621";"20/06/2012";"ACTIVA";"CL 92 11 51 OF 202";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CL 92 11 51 OF 202";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"6362677";"3183484094";"contabilidad@rimab.com.co";"2232944";"";"";"No";""
17971;"900352862";1;1;"INVERSIONES LUNA & R S.C.A";"6810";"23/03/2010";"ACTIVA";"CL 12 13 20";"ANTIOQUIA";"ENTRERRIOS-ANTIOQUIA";"CR 13 13 84";"ANTIOQUIA";"ENTRERRIOS-ANTIOQUIA";"Colombia";"8670405";"3146307762";"contabilidadlunaroja@gmail.com";"21-429815-07";"";"";"Si";"03. LIMPIO"
17972;"800216105";1;1;" INTERNATIONAL BUILDING AND SERVICES SAS";"4390";"04/01/1994";"ACTIVA";"CALLE 77B 59-61 OFC 1101 CE AMERICAS II";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"CALLE 77B 59-61 OFC 1101 CE AMERICAS II";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"Colombia";"3858620";"3015638430";"contabilidad@ciinternationalfuels.com";"473076";"";"";"Si";"03. LIMPIO"
17973;"890800895";1;1;"PAPELERIA LA NORMA S.A. EN ACUERDO DE REESTRUCTURACIO";"4761";"28/09/1966";"ACUERDO DE REESTRUCTURACIÓN";"CARRERA 21 N°20 -3";"CALDAS";"MANIZALES-CALDAS";"CARRERA 21 N°20 -37";"CALDAS";"MANIZALES-CALDAS";"Colombia";"8841761";"3153593786";"financiero@lanorma.com.co";"3249";"";"";"Si";"03. LIMPIO"
17974;"800173768";1;1;"ARCA ARQUITECTURA E INGENIERIA SA";"4290";"14/08/1992";"ACTIVA";"AV CR 28 # 37 38";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"AV CR 28 # 37 38";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"2442900";"3102144320";"miguel.cardenas@grupoarca.comco";"514219";"";"";"Si";"03. LIMPIO"
17975;"811022252";1;1;"GRUPO ELECTROCIVIL S A S";"4390";"09/03/2003";"ACTIVA";"CALLE 65 bO 41 A 65";"ANTIOQUIA";"ITAGUI-ANTIOQUIA";"CALLE 65 nO 41 A 45";"ANTIOQUIA";"ITAGUI-ANTIOQUIA";"Colombia";"3740267";"3105142460";"electrocivil@hotmail.com";"67481";"";"";"Si";""
17976;"900378926";1;1;"PHARMADES SAS";"4645";"11/08/2010";"ACTIVA";"Carrera 43 No. 9A 16";"VALLE";"CALI-VALLE";"Carrera 43 No. 9A 16";"VALLE";"CALI-VALLE";"Colombia";"3481287";"3108500792";"asiscontable@pharmades.com.co";"79951416";"";"";"Si";"03. LIMPIO"
17977;"900479868";1;1;"TRANS AURA SAS";"4511";"22/11/2011";"ACTIVA";"CALLE 36 2 36 CENTRO ";"BOLIVAR";"CARTAGENA-BOLIVAR";"CALLE 36 2 36 CENTRO";"BOLIVAR";"CARTAGENA-BOLIVAR";"Colombia";"6686025";"3116854712";"GRANVELERO@YAHOO.COM";"293522-12";"";"";"Si";"03. LIMPIO"
17978;"900096761";1;1;"CSI COMPLEMENTOS Y SUMINISTROS INDUSTRIALES SAS";"4610";"17/07/2006";"ACTIVA";"CR 4 24 08";"VALLE";"CALI-VALLE";"CR 4 24 08";"VALLE";"CALI-VALLE";"Colombia";"4855810";"3176351400";"csicali@csiali.com";"690313-16";"";"";"No";""
17979;"802006024";1;1;"LEONCIO POSADA RESTREPO E HIJOS Y CIA S EN C";"6810";"21/10/1997";"ACTIVA";"CR 43 80 205 ";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"CR 43 80 205 ";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"Colombia";"3780276";"3145383621";"802PR@GMAI.COM ";"242793";"";"";"Si";"03. LIMPIO"
17980;"900723571";1;1;"LAMINADOS DEL CARIBE S.A.S";"2221";"22/04/2014";"ACTIVA";"CALLE 16 Nro 4B - 38";"LA GUAJIRA";"MAICAO-LA GUAJIRA";"CALLE 16 Nro 4B - 28";"LA GUAJIRA";"MAICAO-LA GUAJIRA";"Colombia";"8219154";"3175020611";"cartera@ladeca.co";"154856";"";"";"Si";"03. LIMPIO"
17981;"900454836";1;1;"COMERCIALIZADORA GANADERA VC SAS";"0141";"25/05/2011";"ACUERDO DE REESTRUCTURACIÓN";"CARRERA 51  9 SUR 48";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"CARRERA 51 9 SUR 48";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"Colombia";"2856884";"3505978518";"COMERCIALIZADORAVC@JORVAN.COM";"2145320612";"";"";"No";""
17982;"900494216";1;1;"GRUPO SERGEM DE COLOMBIA A & I S.A.S.";"4663";"30/01/2012";"ACTIVA";"Calle 36 # 29-75";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"Calle 36 # 29-75";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"Colombia";"5858204";"3015808204";"gscdecolombia@gmail.com";"536219";"";"";"No";""
17983;"900750825";1;1;"CABIF SAS";"6810";"18/07/2014";"ACTIVA";"AV. 15 110-71 LC 1";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"AV.15 110-71 LC 1";"BOGOTA D.C.";"BOSA-BOGOTA D.C.";"Colombia";"3120292";"3108734812";"jbiragorri@gmail.com";"2476711";"";"";"Si";"03. LIMPIO"
17984;"900085105";1;1;"CARBONES INDUSTRIALES COLOMBIANOS EU";"0510";"18/05/2006";"ACTIVA";"CALLE 4 17 32 PISO 2";"CUNDINAMARCA";"ZIPAQUIRA-CUNDINAMARCA";"CALLE 4 17 32 PISO  2";"CUNDINAMARCA";"ZIPAQUIRA-CUNDINAMARCA";"Colombia";"8526901";"3123868725";"contabilidad@carboindcol.com.co";"1599602";"";"";"Si";"03. LIMPIO"
17985;"900402703";1;1;"AGREGADOS DEL META MBP SAS";"0811";"17/12/2010";"ACTIVA";"CL 125 20 70 OF 601";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CL 125 20 70 OF 601";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"6375799";"3165236799";"admi.agremet@gmail.com";"2051076";"";"";"Si";"03. LIMPIO"
17986;"900307077";1;1;"MACROINGENIERIA INTEGRAL S.A.S.";"4321";"20/08/2009";"ACTIVA";"CRA 8 SUR 50-03 ZONA INDUSTRIAL EL PAPAYO VIA PICALEÑA";"TOLIMA";"IBAGUE-TOLIMA";"CRA 8 SUR 50-03 ZONA INDUSTRIAL EL PAPAYO VIA PICALEAÑ";"TOLIMA";"IBAGUE-TOLIMA";"Colombia";"2702588";"3125450379";"contacto@macroingenieria.com";"201600";"";"";"Si";""
17987;"900399971";1;1;"GARRIDO MAGREDA Y CIA CSA";"0124";"11/11/2010";"ACTIVA";"CL 70 NORTE 2AN 620";"VALLE";"CALI-VALLE";"CL 70 NORTE 2AN 620";"VALLE";"CALI-VALLE";"Colombia";"6644251";"3103893445";"julietaarango@sameco.org";"806277-7";"";"";"Si";"03. LIMPIO"
17988;"900398098";1;1;"GARRIDO ALSEBAL Y CIA CSA";"0124";"11/11/2010";"ACTIVA";"CL 70 NORTE 2AN 620";"VALLE";"CALI-VALLE";"CL 70 NORTE 2AN 620";"VALLE";"CALI-VALLE";"Colombia";"6644251";"3103893445";"julietaarango@sameco.org";"805809-8";"";"";"Si";"03. LIMPIO"
17989;"900411404";1;1;"WOPCOM SAS";"4771";"03/02/2011";"ACTIVA";"CL 16A 6-22";"CESAR";"VALLEDUPAR-CESAR";"CL 16A 6-22";"CESAR";"VALLEDUPAR-CESAR";"Colombia";"5744208";"3107070394";"wopcomsas04@gmail.com";"98634";"";"";"Si";""
17990;"811035161";1;1;"SOCIEDAD DE COMERCIALIZACION INTERNACIONAL INDUSTRIAS SUAREZ S.A.S";"1410";"28/08/2002";"ACTIVA";"CRA 43A # 61 SUR 152 INT 179";"ANTIOQUIA";"SABANETA-ANTIOQUIA";"CRA 43A # 61SUR 152 INT 179";"ANTIOQUIA";"SABANETA-ANTIOQUIA";"Colombia";"3225560";"3167445348";"contador@suarez.com.co";"92422";"";"";"Si";"03. LIMPIO"
17991;"900795848";1;1;"PROVISIONES Y SERVICIOS FABIAN S.A.S.";"4711";"07/04/2014";"ACTIVA";"calle 13 No. 4A-15";"CESAR";"VALLEDUPAR-CESAR";"calle 13 No. 4A-15";"CESAR";"VALLEDUPAR-CESAR";"Colombia";"2109824";"3042109824";"diniva222@hotmail.com";"121235";"";"";"Si";""
17992;"900458773";1;1;"KMP CONSULTING S A S";"6920";"05/05/2011";"ACTIVA";"CALLE 62B No. 6 - 13";"CORDOBA";"MONTERIA-CORDOBA";"CALLE 62B No: 6 - 13";"CORDOBA";"MONTERIA-CORDOBA";"Colombia";"9260976";"3017556154";"proyectos@kmpconsulting.com.co";"159043";"";"";"Si";"03. LIMPIO"
17993;"830020630";1;1;"l&m inversiones SAS ";"6810";"15/08/1996";"ACTIVA";"cra 23 No 124-70 ofc 307 ";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"cra 23 No 124-70 ofc 307 ";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"7189171";"3102878733";"lyminversiones_204@hotmail.com ";"725405";"";"";"Si";"03. LIMPIO"
17994;"900675279";1;1;"S&C SERVICIOS S.A.S.";"0990";"23/10/2013";"ACTIVA";"CL 73 VIA 40 350 OF 2";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"CL 73 VIA 40 350 OF 2";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"Colombia";"3885128";"3107270711";"impuestos@sycservicios.com";"583086";"";"";"Si";"03. LIMPIO"
17995;"819007061";1;1;"ACEROJAS LIMITADA";"4772";"07/07/2004";"ACTIVA";"CRA 5 No 18 - 10";"MAGDALENA";"SANTA-MARTA-MAGDALENA";"CRA 5 No 18 - 10";"MAGDALENA";"SANTA-MARTA-MAGDALENA";"Colombia";"4395197";"3155889800";"acerojasltda@hotmail.com";"85113";"";"";"Si";""
17996;"900496617";1;1;"RADAB SAS";"7490";"30/01/2012";"ACTIVA";"CR 19 91 54 AP 702";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CL 92 11 51 OF 202";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"7030136";"3183484094";"contabilidad@rimab.com.co";"2178119";"";"";"No";""
17997;"900458368";1;1;"POSALDA SAS";"6810";"19/08/2011";"ACTIVA";"TV 14 45 124";"ANTIOQUIA";"RETIRO-ANTIOQUIA";"KM 27 VIA LAS PALMAS PC 28";"ANTIOQUIA";"RETIRO-ANTIOQUIA";"Colombia";"3125859";"3147817250";"saldarriaganalucia@hotmail.com";"73687";"";"";"Si";"03. LIMPIO"
17998;"900090664";1;1;"RAMON JARAMILLO E HIJOS CIA S.C.A";"3290";"12/05/2006";"ACTIVA";"CR 22 BIS 8-10";"RISARALDA";"DOS-QUEBRADAS-RISARALDA";"CR 22 BIS 8-10";"RISARALDA";"DOS-QUEBRADAS-RISARALDA";"Colombia";"3304798";"3155521967";"lasantaluz20@hotmail.com";"28304";"";"";"Si";"03. LIMPIO"
17999;"900026174";1;1;"STANDARD ENERGY COMPANY SA";"4731";"16/05/2005";"ACTIVA";"CARRERA 49B 103B-81";"BOGOTA D.C.";"SUBA-BOGOTA D.C.";"CARRERA 49B 103B-81";"BOGOTA D.C.";"SUBA-BOGOTA D.C.";"Colombia";"6170173";"3188272234";"info@senergyc.com";"1483445";"";"";"Si";"03. LIMPIO"
18000;"900296267";1;1;"DAKORA SAS";"4659";"19/06/2009";"ACTIVA";"CR 1A 11 130 OF 507";"CUNDINAMARCA";"CHIA-CUNDINAMARCA";"KM 7 VIA CAJICA CHIA SAN ROQUE DL OF 201-3";"CUNDINAMARCA";"CAJICA-CUNDINAMARCA";"Colombia";"8837047";"3184278064";"frincon@dakora.com.co";"1908035";"";"";"Si";"03. LIMPIO"
18001;"900910031";1;1;"NACERSANO SAS";"8610";"12/11/2015";"ACTIVA";"CL 28 NRO. 4-33 OF 105 ED CAMARA Y COMERCIO";"CORDOBA";"MONTERIA-CORDOBA";"CL 28 NRO. 4-33 OF 105 ED CAMARA Y COMERCIO";"CORDOBA";"MONTERIA-CORDOBA";"Colombia";"8390668";"3126630077";"contabilidad@nacersanoips.com";"144115";"";"";"Si";"03. LIMPIO"
18002;"900436168";1;1;"ACER GLASS";"4330";"17/05/2011";"ACTIVA";"cra 44 69-162";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"cra 44 69-162";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"Colombia";"3853610";"3135332109";"contabilidad@acerglass.com";"519618";"";"";"Si";"03. LIMPIO"
18003;"900830296";1;1;"FAMILY HOMECARE SAS";"8710";"26/02/2015";"ACTIVA";"CALLE  18  12-34 BARRIO GAITAN";"CESAR";"VALLEDUPAR-CESAR";"CALLE 18 12-34  BARRIO GAITAN";"CESAR";"VALLEDUPAR-CESAR";"Colombia";"5745966";"3183507566";"familyhomecaresas@hotmail.com";"127609";"";"";"No";""
18004;"890104288";1;1;"INDUSTRIAS ZABRA S.A.";"3120";"22/06/1972";"ACTIVA";"CRA 71 # 3 167  VIA LA CORDIALIDAD KM2.5";"ATLANTICO";"GALAPA-ATLANTICO";"CRA 71 # 3 167 VIA LA CORDIIALIDAD KM 2.5";"ATLANTICO";"GALAPA-ATLANTICO";"Colombia";"3770400";"3123974352";"info@zabracolchones.com.co";"9628";"";"";"Si";"03. LIMPIO"
18005;"900650483";1;1;"PUNTO URBANO INGENIERIA ECOAMBIENTAL SAS";"4111";"23/08/2013";"ACTIVA";"CL 146  NO. 7 64  OF 407";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CL 146  NO. 7 64  OF 407";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"2748245";"3209350311";"puntoecoambiental@gmail.com";"2359814";"";"";"No";""
18006;"811030654";1;1;"A&A CORP SAS ";"1410";"23/10/2001";"ACTIVA";"CRA 46 48C SUR 51 ";"ANTIOQUIA";"ENVIGADO-ANTIOQUIA";"CRA 46 48C SUR 51 ";"ANTIOQUIA";"ENVIGADO-ANTIOQUIA";"Colombia";"4442671";"3208899735";"alba.zuluaga@dolcesas.com";"152408";"";"";"Si";"03. LIMPIO"
18007;"800015232";1;1;"Ingenieros Contratistas Asociados SAS";"4290";"01/09/1987";"ACTIVA";"Carrera 67 No 49 09";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"Carrera 67 No 49 09";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"Colombia";"3685569";"3013963673";"recepcion@icaingenierisas.com";"101218";"";"";"Si";""
18008;"900351736";1;1;"DREAM REST COLOMBIA SAS";"4754";"01/11/2011";"ACTIVA";"AV AMERICAS 36 37";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CR 5 ES 20 69 BG 5";"CUNDINAMARCA";"MOSQUERA-CUNDINAMARCA";"Colombia";"8933490";"3502984772";"contabilidad.dream@gmail.com";"72756";"";"";"Si";"03. LIMPIO"
18009;"804016050";1;1;"COMBUSTIBLES DEL TERCER MILENIO SA TRILENIO SA";"4731";"18/05/2005";"ACTIVA";"Calle 109 18C 17 Ofc 302";"BOGOTA D.C.";"USAQUEN-BOGOTA D.C.";"Calle 109 18c 17 Ofc 302";"BOGOTA D.C.";"USAQUEN-BOGOTA D.C.";"Colombia";"5235301";"3005235305";"areyes@dinagas.com.co";"1480302";"";"";"Si";"03. LIMPIO"
18010;"800185336";1;1;"INGEOYSIS SA";"4210";"05/02/1993";"ACTIVA";"CRA 23 # 25 61 OFICINA 904";"CALDAS";"MANIZALES-CALDAS";"CRA 23 # 25 61 OFICINA 904";"CALDAS";"MANIZALES-CALDAS";"Colombia";"8961357";"3012230419";"INGEOYSIS@GMAIL.COM";"58986";"";"";"Si";"03. LIMPIO"
18011;"800229526";1;1;"INVERSIONES LACHE Y CIA LTDA ";"1051";"04/05/1994";"ACTIVA";"CR 43   7 - 121 ";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"CR 43 7-121 ";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"Colombia";"3161950";"3017141713";"LUIS.LACHE@INVERLACHE.COM ";"786421";"";"";"Si";"03. LIMPIO"
18012;"900368445";1;1;"AGRICOLA SAN FRANCISCO PASTO SAS";"4664";"08/07/2010";"ACTIVA";"Carrera 11 N 15-39 Las Lunas";"NARINO";"PASTO-NARINO";"Carrera 11 N 15 37 Las LUNAS";"NARINO";"PASTO-NARINO";"Colombia";"7219972";"3133888768";"agricolasas-9@hotmail.com";"131338";"";"";"No";""
18013;"814004954";1;1;"SYSCO SAS";"1410";"15/07/2010";"ACTIVA";"CRA 69 B 100 67";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CRA 69 B 100 67";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"5331601";"3138284739";"tributaria@sysco.com.co";"2008443";"";"";"Si";"03. LIMPIO"
18014;"900568774";1;1;"K SAVAL ENERGY SAS";"4731";"07/11/2012";"ACTIVA";"AV AMBALA CL 60 ESQ 60 00";"TOLIMA";"IBAGUE-TOLIMA";"CL 57 Q SUR 75 A 08";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"2662653";"3228507960";"directorcontable@ksaval.com";"3236359";"";"";"Si";"03. LIMPIO"
18015;"814006266";1;1;"INGELEC SAS";"4321";"10/09/2003";"ACTIVA";"CARRERA 44A NUMERO 16A 42";"NARINO";"PASTO-NARINO";"CARRERA 44A NUMERO 16A 42";"NARINO";"PASTO-NARINO";"Colombia";"7225520";"3183812329";"GERENCIA@INGELEC.COM.CO";"86007-16";"";"";"Si";"02. CON SALVEDAD"
18016;"800195637";1;1;"DOFORMAS S.A.S.";"4663";"01/01/2019";"ACTIVA";"KM 2 VIA CAVASA CALLEJON EL SILENCIO NO. SN-110";"VALLE";"CALI-VALLE";"KM 2 VIA CAVASA CALLEJON EL SILENCIO NO. SN-110";"VALLE";"CALI-VALLE";"Colombia";"4358329";"3104272200";"gerencia@doformas.com";"91291";"";"";"Si";"03. LIMPIO"
18017;"830000446";1;1;"IMPORTADORA SOMOS FORD DE COLOMBIA LTDA ";"4530";"08/02/1995";"ACTIVA";"Cra 16 7 43";"BOGOTA D.C.";"LOS-MARTIRES-BOGOTA D.C.";"Cra 16 7 43";"BOGOTA D.C.";"LOS-MARTIRES-BOGOTA D.C.";"Colombia";"3522038";"3124793617";"somosfordcolombia@hotmail.com";"631515";"";"";"No";""
18018;"830124318";1;1;"ASESORES OSORIO BERNAL Y CIA S EN C";"7310";"02/07/2003";"ACTIVA";"CRA 18 N. 118 04";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CRA 18 118 04";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"6373702";"3152574150";"atovar@optimatm.com";"1291491";"";"";"No";""
18019;"900688510";1;1;"PARRA RC & CIA";"7490";"23/12/2013";"ACTIVA";"CR17 SUR  2 10";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"CRA 17 SUR 2 10";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"Colombia";"2854111";"3105003298";"rparra@une.net.co";"2150196607";"";"";"Si";"03. LIMPIO"
18020;"830049344";1;1;"SEÑAL SAS ";"4321";"09/09/1998";"ACTIVA";"CL 98 A 71 A 83";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CL 98 A 71 A 83";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"2262050";"3102610550";"pagiraldo@señal.com.co";"891724";"";"";"Si";"03. LIMPIO"
18021;"901021682";1;1;"MONTES & RIVERA SAS";"0722";"20/10/2016";"ACTIVA";"CL 11A NRO. 3 - 17 LC 2 BRR CENTRO";"BOLIVAR";"MAGANGUE-BOLIVAR";"CL 11A NRO. 3 - 17 LC 2 BRR CENTRO";"BOLIVAR";"MAGANGUE-BOLIVAR";"Colombia";"6888396";"3135459695";"oswaldoriverajimenez@yahoo.es";"39282";"";"";"Si";"03. LIMPIO"
18022;"900037099";1;1;"LA CIGARRAS SAS";"1104";"21/06/2005";"ACTIVA";"CALLE 12  4- 84 BARRIO CHAPAL";"NARINO";"PASTO-NARINO";"CALLE 12 4-84 BARRIO CHAPAL";"NARINO";"PASTO-NARINO";"Colombia";"7215384";"3138284705";"tributaria@sysco.com.co";"100231";"";"";"Si";"03. LIMPIO"
18023;"900083497";1;1;"PROMOTORA RADU SAS";"6810";"16/02/2006";"ACTIVA";"CL 19 B 10 B 26";"RISARALDA";"PEREIRA-RISARALDA";"CL 19 B 10 B 26";"RISARALDA";"PEREIRA-RISARALDA";"Colombia";"3337720";"3216468989";"horacioramirezduque@hotmail.com";"15172307";"";"";"Si";"03. LIMPIO"
18024;"900545320";1;1;"CHANINC INVERSIONES SAS";"4530";"14/08/2012";"ACTIVA";"CL 15 19A 11";"BOYACA";"DUITAMA-BOYACA";"CL 15 19A 11";"BOYACA";"DUITAMA-BOYACA";"Colombia";"7633333";"3157917777";"eltornilleromayor@yahoo.es";"68588";"";"";"Si";"03. LIMPIO"
18025;"900190555";1;1;"INVERSIONES MINA LA GOMEZ S.A.S";"0510";"10/12/2007";"ACUERDO DE REESTRUCTURACIÓN";"CENTRO DE ACOPIA LA ALBANIA KM 16 VIA AMAGA BOLOMBOLO";"ANTIOQUIA";"TITIRIBI-ANTIOQUIA";"CENTRO DE ACOPIA LA ALBANIA KM 16 VIA AMAGA BOLOMBOLO";"ANTIOQUIA";"TITIRIBI-ANTIOQUIA";"Colombia";"3224649";"3113677935";"invminalagomezsa@hotmail.com";"2138978812";"";"";"Si";"03. LIMPIO"
18026;"830086206";1;1;"AUTOMOTORES RIO GRANDE SA";"4511";"02/05/2001";"ACTIVA";"CRA 6 NO  115-65 OFICINA F201A";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CRA 6 NO  115-65 OFICINA F201A";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"6374599";"3044623830";"PAOLA.IBANEZ@GRUPOGRANDE.COM.CO";"1088214";"";"";"Si";"03. LIMPIO"
18027;"900096674";1;1;"PLASTICOS INTEGRALES S.A.";"2229";"06/07/2006";"ACTIVA";"CALLE 50 40 51";"ANTIOQUIA";"ITUANGO-ANTIOQUIA";"CALLE 50 40 51";"ANTIOQUIA";"ITAGUI-ANTIOQUIA";"Colombia";"3730763";"3136603016";"plinsa@une.net.co";"111628";"";"";"Si";"03. LIMPIO"
18028;"860059965";1;1;"RIGUEL SAS";"6810";"08/06/1979";"ACTIVA";"CL 85 9-82";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CL 85 9-82";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"2186511";"3174307910";"RIGUEL.SAS@GMAIL.COM";"120597";"";"";"Si";"03. LIMPIO"
18029;"800218534";1;1;"SERVIJOB SA";"7820";"20/12/1993";"ACTIVA";"CL 49 SUR 45 A 300";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"CL 49 SUR 45 A 300";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"Colombia";"4442221";"3113343124";"direccionsostenibilidadyfinanzas@servijobsa.com";"21-516389-04";"";"";"Si";"03. LIMPIO"
18030;"900225738";1;1;"GRACOS S.A";"6810";"09/12/2008";"ACTIVA";"CL 118 A 13 42 AP 302";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CL 118 A 13 42 AP 302";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"4692774";"3115361399";"grace.new@hotmail.com";"1810342";"";"";"Si";"03. LIMPIO"
18031;"900576366";1;1;"T-ONE ENERGY S.A.S.";"0910";"11/12/2012";"ACTIVA";" CL 87 96 51 INT 13 AP 301";"BOGOTA D.C.";"ENGATIVA-BOGOTA D.C.";"CL 87 96 51 INT 13 AP 301";"BOGOTA D.C.";"ENGATIVA-BOGOTA D.C.";"Colombia";"3001830";"3173648363";"zulmabaquero3@gmail.com";"2280338";"";"";"Si";"02. CON SALVEDAD"
18032;"900453961";1;1;"RIBAI SAS";"5511";"21/07/2011";"ACTIVA";"CRA 7 NRO. 12-45";"LA GUAJIRA";"RIOHACHA-LA GUAJIRA";"CRA 7 NRO. 12-45";"LA GUAJIRA";"RIOHACHA-LA GUAJIRA";"Colombia";"7287878";"3106019406";"infor@ribaaihotels.com.co";"112155";"";"";"No";""
18033;"811013293";1;1;"ISOLUX SAS";"2740";"06/02/1998";"ACTIVA";"CRA 54 NO 79-84";"ANTIOQUIA";"ITAGUI-ANTIOQUIA";"CRA 54 NO 79-84";"ANTIOQUIA";"ITAGUI-ANTIOQUIA";"Colombia";"4444030";"3186516465";"contabilidad@luxycon.com";"12554";"";"";"Si";"03. LIMPIO"
18034;"900306869";1;1;"INVERSIONES FORMOSA SAS";"6810";"20/08/2009";"ACTIVA";"CALLE 23 D 5B 38 APTO 201";"VALLE";"CALI-VALLE";"CALLE 23 D 5B 38 APTO 201";"VALLE";"ALCALA-VALLE";"Colombia";"6616142";"3155518312";"guduca87@gmail.com";"772122-16";"";"";"No";""
18035;"890801476";1;1;"GLADYS MEJIA GARCIA Y CIA SCA";"5221";"17/02/1969";"ACTIVA";"CL 17 22 25";"CALDAS";"MANIZALES-CALDAS";"CL 17 22 25";"CALDAS";"MANIZALES-CALDAS";"Colombia";"8844734";"3104128456";"glamegar@hotmail.com";"9444";"";"";"Si";"03. LIMPIO"
18036;"901195074";1;1;"Dredging International NV Sucursal Colombia";"4290";"03/07/2018";"ACTIVA";"AC 19 95 55 OF 708";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"AC 19 95 55 OF 708";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"6369677";"3166945839";"notificaciones@jrojasyasociados.com";"2980296";"Haven 1025 – Scheldedijk 30, 2070 ";"087 - BELGICA";"Si";"03. LIMPIO"
18037;"900189239";1;1;"iIMEIM LTDA";"7110";"27/11/2007";"ACTIVA";"BARRIO BELLAVISTA CALLE 6 N° 56 B 57";"BOLIVAR";"CARTAGENA-BOLIVAR";"BARRIO BELLAVISTA CALLE 6 N° 56 B 57";"BOLIVAR";"CARTAGENA-BOLIVAR";"Colombia";"6451514";"3103516513";"fmontes@imeimltda.com";"09-238466-03";"";"";"Si";"03. LIMPIO"
